feature_id,geometry_type,coordinates,geometry_format
way/768587335,LineString,"[[37.4140573, 55.8104629], [37.4140904, 55.8104439], [37.4142103, 55.8103772], [37.4143176, 55.8103145], [37.4144583, 55.8102361], [37.4144995, 55.8102158]]","LINESTRING(55.8104629 37.4140573,55.8104439 37.4140904,55.8103772 37.4142103,55.8103145 37.4143176,55.8102361 37.4144583,55.8102158 37.4144995)"
way/768587339,LineString,"[[37.4042943, 55.8171382], [37.4043466, 55.8171011], [37.4049609, 55.816671]]","LINESTRING(55.8171382 37.4042943,55.8171011 37.4043466,55.816671 37.4049609)"
way/768587343,LineString,"[[37.4049609, 55.816671], [37.4050918, 55.8165778]]","LINESTRING(55.816671 37.4049609,55.8165778 37.4050918)"
way/768587345,LineString,"[[37.4050918, 55.8165778], [37.4059869, 55.8159405], [37.4062479, 55.8157539]]","LINESTRING(55.8165778 37.4050918,55.8159405 37.4059869,55.8157539 37.4062479)"
way/768587347,LineString,"[[37.4074387, 55.8149277], [37.4075093, 55.8148735], [37.4084078, 55.8142285]]","LINESTRING(55.8149277 37.4074387,55.8148735 37.4075093,55.8142285 37.4084078)"
way/768587349,LineString,"[[37.4062905, 55.8157235], [37.4065499, 55.8155354], [37.4069862, 55.8152371]]","LINESTRING(55.8157235 37.4062905,55.8155354 37.4065499,55.8152371 37.4069862)"
way/768587350,LineString,"[[37.4087729, 55.813955], [37.409809, 55.8132127], [37.4098531, 55.813181]]","LINESTRING(55.813955 37.4087729,55.8132127 37.409809,55.813181 37.4098531)"
way/768587353,LineString,"[[37.4098964, 55.8131522], [37.4101048, 55.813007], [37.4102295, 55.812921]]","LINESTRING(55.8131522 37.4098964,55.813007 37.4101048,55.812921 37.4102295)"
way/768587354,LineString,"[[37.4096603, 55.8130906], [37.4098531, 55.813181]]","LINESTRING(55.8130906 37.4096603,55.813181 37.4098531)"
way/768587355,LineString,"[[37.4102295, 55.812921], [37.4102744, 55.8128896], [37.4102997, 55.8128723]]","LINESTRING(55.812921 37.4102295,55.8128896 37.4102744,55.8128723 37.4102997)"
way/768587357,LineString,"[[37.4168762, 55.809281], [37.417019, 55.8092175], [37.4171908, 55.809141], [37.4174199, 55.809023]]","LINESTRING(55.809281 37.4168762,55.8092175 37.417019,55.809141 37.4171908,55.809023 37.4174199)"
way/768587358,LineString,"[[37.4180694, 55.8075976], [37.4180036, 55.8075069], [37.4179295, 55.8074017]]","LINESTRING(55.8075976 37.4180694,55.8075069 37.4180036,55.8074017 37.4179295)"
way/768587362,LineString,"[[37.4181271, 55.8076877], [37.4180954, 55.8076295], [37.4180694, 55.8075976]]","LINESTRING(55.8076877 37.4181271,55.8076295 37.4180954,55.8075976 37.4180694)"
way/768587363,LineString,"[[37.4166786, 55.8057336], [37.4165193, 55.8055138], [37.4161942, 55.8050653]]","LINESTRING(55.8057336 37.4166786,55.8055138 37.4165193,55.8050653 37.4161942)"
way/768587364,LineString,"[[37.4179295, 55.8074017], [37.417831, 55.8072657], [37.4176104, 55.8069612], [37.4175081, 55.8068291], [37.4172394, 55.8064731]]","LINESTRING(55.8074017 37.4179295,55.8072657 37.417831,55.8069612 37.4176104,55.8068291 37.4175081,55.8064731 37.4172394)"
way/768721084,LineString,"[[37.4449051, 55.5991259], [37.4462526, 55.5994189]]","LINESTRING(55.5991259 37.4449051,55.5994189 37.4462526)"
way/768723987,LineString,"[[37.3408754, 55.6292085], [37.3409351, 55.6291436], [37.3418132, 55.6281899], [37.341871, 55.6281271], [37.3420149, 55.6279709], [37.342052, 55.6279306], [37.3429439, 55.6269619], [37.3430067, 55.6268936]]","LINESTRING(55.6292085 37.3408754,55.6291436 37.3409351,55.6281899 37.3418132,55.6281271 37.341871,55.6279709 37.3420149,55.6279306 37.342052,55.6269619 37.3429439,55.6268936 37.3430067)"
way/768723995,LineString,"[[37.3441401, 55.6260747], [37.3439822, 55.6262446], [37.3438585, 55.6263777], [37.3434857, 55.6267827], [37.3434346, 55.6268381], [37.3433031, 55.6269809]]","LINESTRING(55.6260747 37.3441401,55.6262446 37.3439822,55.6263777 37.3438585,55.6267827 37.3434857,55.6268381 37.3434346,55.6269809 37.3433031)"
way/768776302,LineString,"[[37.3521958, 55.5568317], [37.3526408, 55.556809], [37.3527425, 55.5568038]]","LINESTRING(55.5568317 37.3521958,55.556809 37.3526408,55.5568038 37.3527425)"
way/769037559,LineString,"[[37.4579785, 55.5367772], [37.4578857, 55.5367076], [37.4569215, 55.5366681]]","LINESTRING(55.5367772 37.4579785,55.5367076 37.4578857,55.5366681 37.4569215)"
way/769117827,LineString,"[[37.5560608, 55.9138729], [37.5562973, 55.913873]]","LINESTRING(55.9138729 37.5560608,55.913873 37.5562973)"
way/769117828,LineString,"[[37.5564896, 55.9138731], [37.5567984, 55.9138698]]","LINESTRING(55.9138731 37.5564896,55.9138698 37.5567984)"
way/769117829,LineString,"[[37.5569824, 55.9133904], [37.5569088, 55.9131429]]","LINESTRING(55.9133904 37.5569824,55.9131429 37.5569088)"
way/769117830,LineString,"[[37.5569088, 55.9131429], [37.5568996, 55.9131135], [37.5568268, 55.9128804], [37.5567805, 55.9127359], [37.5567315, 55.912577], [37.5566822, 55.9124174], [37.5566298, 55.9122537], [37.5565685, 55.9120606], [37.5564934, 55.9119073], [37.5563997, 55.9117809], [37.5562514, 55.9116761], [37.5560897, 55.9116152], [37.5559527, 55.9115829], [37.5557981, 55.9115613], [37.5556513, 55.9115579], [37.5554816, 55.9115751], [37.5546859, 55.9117537], [37.5540831, 55.9118953], [37.5535618, 55.9120178], [37.5533266, 55.9120631], [37.5529362, 55.9121166], [37.5526722, 55.9121254], [37.5525892, 55.9121256], [37.5522978, 55.9121139], [37.5520648, 55.9121061], [37.5518216, 55.9120898], [37.5512165, 55.9120353], [37.5507844, 55.9119863], [37.5505348, 55.911958], [37.5499956, 55.9118931], [37.549846, 55.9118746], [37.5496906, 55.9118567], [37.5492513, 55.9118074], [37.5490658, 55.9117866], [37.5487051, 55.9117827], [37.5484468, 55.9117991], [37.5482882, 55.9118138], [37.5481019, 55.911851], [37.5478853, 55.9119159], [37.5477357, 55.9119693], [37.5476046, 55.9120263], [37.547466, 55.9121079], [37.5473713, 55.9121677], [37.5472889, 55.9122345], [37.5471919, 55.9123334], [37.5471258, 55.9124357], [37.5470689, 55.9125463], [37.5470562, 55.9125784], [37.5470429, 55.9126121], [37.5469994, 55.9127722], [37.5469678, 55.9129615], [37.5469584, 55.9130027], [37.5468703, 55.9134525], [37.5468591, 55.9135205], [37.5467725, 55.9140443], [37.5467537, 55.9141297], [37.546646, 55.9146179], [37.5466172, 55.9147482], [37.5466065, 55.914806], [37.5465534, 55.915092], [37.5465464, 55.9151296], [37.5465398, 55.9151649], [37.5465281, 55.915228], [37.5465147, 55.9153018], [37.5465044, 55.9155493], [37.5464484, 55.9161332]]","LINESTRING(55.9131429 37.5569088,55.9131135 37.5568996,55.9128804 37.5568268,55.9127359 37.5567805,55.912577 37.5567315,55.9124174 37.5566822,55.9122537 37.5566298,55.9120606 37.5565685,55.9119073 37.5564934,55.9117809 37.5563997,55.9116761 37.5562514,55.9116152 37.5560897,55.9115829 37.5559527,55.9115613 37.5557981,55.9115579 37.5556513,55.9115751 37.5554816,55.9117537 37.5546859,55.9118953 37.5540831,55.9120178 37.5535618,55.9120631 37.5533266,55.9121166 37.5529362,55.9121254 37.5526722,55.9121256 37.5525892,55.9121139 37.5522978,55.9121061 37.5520648,55.9120898 37.5518216,55.9120353 37.5512165,55.9119863 37.5507844,55.911958 37.5505348,55.9118931 37.5499956,55.9118746 37.549846,55.9118567 37.5496906,55.9118074 37.5492513,55.9117866 37.5490658,55.9117827 37.5487051,55.9117991 37.5484468,55.9118138 37.5482882,55.911851 37.5481019,55.9119159 37.5478853,55.9119693 37.5477357,55.9120263 37.5476046,55.9121079 37.547466,55.9121677 37.5473713,55.9122345 37.5472889,55.9123334 37.5471919,55.9124357 37.5471258,55.9125463 37.5470689,55.9125784 37.5470562,55.9126121 37.5470429,55.9127722 37.5469994,55.9129615 37.5469678,55.9130027 37.5469584,55.9134525 37.5468703,55.9135205 37.5468591,55.9140443 37.5467725,55.9141297 37.5467537,55.9146179 37.546646,55.9147482 37.5466172,55.914806 37.5466065,55.915092 37.5465534,55.9151296 37.5465464,55.9151649 37.5465398,55.915228 37.5465281,55.9153018 37.5465147,55.9155493 37.5465044,55.9161332 37.5464484)"
way/769430333,LineString,"[[37.1842965, 55.4948479], [37.1840483, 55.4948288], [37.1836272, 55.4947422], [37.1826821, 55.4942988], [37.1818408, 55.4939187], [37.1810576, 55.4935951], [37.1796414, 55.4929918], [37.1795878, 55.4929614], [37.1795958, 55.4929189], [37.1797192, 55.4928064], [37.1799592, 55.4926187], [37.1807814, 55.491976], [37.180839, 55.4919661], [37.1809101, 55.4919829], [37.181578, 55.4922723], [37.1818564, 55.4923978], [37.1823081, 55.4926014], [37.1836308, 55.4931976]]","LINESTRING(55.4948479 37.1842965,55.4948288 37.1840483,55.4947422 37.1836272,55.4942988 37.1826821,55.4939187 37.1818408,55.4935951 37.1810576,55.4929918 37.1796414,55.4929614 37.1795878,55.4929189 37.1795958,55.4928064 37.1797192,55.4926187 37.1799592,55.491976 37.1807814,55.4919661 37.180839,55.4919829 37.1809101,55.4922723 37.181578,55.4923978 37.1818564,55.4926014 37.1823081,55.4931976 37.1836308)"
way/769430588,LineString,"[[37.1853601, 55.4933092], [37.1854484, 55.4932365], [37.1854511, 55.4931331], [37.1853733, 55.4930693], [37.1849871, 55.4929918], [37.1848708, 55.4929683], [37.1844694, 55.492887], [37.1843782, 55.4928338], [37.1841958, 55.492691], [37.1840429, 55.4925968], [37.1836916, 55.4925147], [37.1833214, 55.4923658], [37.1828735, 55.4922154], [37.182785, 55.4921029]]","LINESTRING(55.4933092 37.1853601,55.4932365 37.1854484,55.4931331 37.1854511,55.4930693 37.1853733,55.4929918 37.1849871,55.4929683 37.1848708,55.492887 37.1844694,55.4928338 37.1843782,55.492691 37.1841958,55.4925968 37.1840429,55.4925147 37.1836916,55.4923658 37.1833214,55.4922154 37.1828735,55.4921029 37.182785)"
way/769748541,LineString,"[[37.2613791, 55.6486019], [37.2621444, 55.6485753]]","LINESTRING(55.6486019 37.2613791,55.6485753 37.2621444)"
way/769777691,LineString,"[[37.3112302, 55.6249216], [37.3112362, 55.6249271], [37.3113565, 55.6250373]]","LINESTRING(55.6249216 37.3112302,55.6249271 37.3112362,55.6250373 37.3113565)"
way/769777693,LineString,"[[37.3092491, 55.6231382], [37.3093868, 55.6232589]]","LINESTRING(55.6231382 37.3092491,55.6232589 37.3093868)"
way/769777694,LineString,"[[37.308618, 55.6228046], [37.3090382, 55.6229532]]","LINESTRING(55.6228046 37.308618,55.6229532 37.3090382)"
way/769777695,LineString,"[[37.3082376, 55.6227048], [37.3083662, 55.6227347], [37.308551, 55.6227832], [37.308618, 55.6228046]]","LINESTRING(55.6227048 37.3082376,55.6227347 37.3083662,55.6227832 37.308551,55.6228046 37.308618)"
way/769777696,LineString,"[[37.3076929, 55.6226463], [37.3078538, 55.6226538], [37.3079967, 55.6226661], [37.3081008, 55.6226795], [37.3082138, 55.6227004], [37.3082376, 55.6227048]]","LINESTRING(55.6226463 37.3076929,55.6226538 37.3078538,55.6226661 37.3079967,55.6226795 37.3081008,55.6227004 37.3082138,55.6227048 37.3082376)"
way/769777697,LineString,"[[37.3063672, 55.6228981], [37.3067524, 55.6227651], [37.3068913, 55.6227262], [37.306997, 55.6227035], [37.3070953, 55.6226849], [37.3071736, 55.6226732], [37.3072966, 55.6226599], [37.3073902, 55.6226519], [37.3074369, 55.6226501], [37.3075395, 55.622646], [37.3076566, 55.6226462], [37.3076929, 55.6226463]]","LINESTRING(55.6228981 37.3063672,55.6227651 37.3067524,55.6227262 37.3068913,55.6227035 37.306997,55.6226849 37.3070953,55.6226732 37.3071736,55.6226599 37.3072966,55.6226519 37.3073902,55.6226501 37.3074369,55.622646 37.3075395,55.6226462 37.3076566,55.6226463 37.3076929)"
way/769777702,LineString,"[[37.3056387, 55.6231495], [37.3060141, 55.6230186]]","LINESTRING(55.6231495 37.3056387,55.6230186 37.3060141)"
way/769777703,LineString,"[[37.3054914, 55.6200437], [37.3055766, 55.6200776], [37.3056704, 55.6201193], [37.3058818, 55.6202132], [37.3060297, 55.6202897], [37.3061166, 55.620356], [37.3065873, 55.6207712], [37.3066337, 55.6208114], [37.3066568, 55.6208317], [37.3074657, 55.621534], [37.3078754, 55.6219035], [37.3079614, 55.6219811], [37.3080523, 55.6220631], [37.308096, 55.6221025]]","LINESTRING(55.6200437 37.3054914,55.6200776 37.3055766,55.6201193 37.3056704,55.6202132 37.3058818,55.6202897 37.3060297,55.620356 37.3061166,55.6207712 37.3065873,55.6208114 37.3066337,55.6208317 37.3066568,55.621534 37.3074657,55.6219035 37.3078754,55.6219811 37.3079614,55.6220631 37.3080523,55.6221025 37.308096)"
way/769777709,LineString,"[[37.3099584, 55.6237601], [37.3100233, 55.6238201], [37.3104407, 55.6242005]]","LINESTRING(55.6237601 37.3099584,55.6238201 37.3100233,55.6242005 37.3104407)"
way/769777710,LineString,"[[37.311848, 55.6256563], [37.3118722, 55.6257976], [37.3118736, 55.6258531], [37.3118743, 55.6258816], [37.3118663, 55.6259463], [37.3118515, 55.6260137], [37.3118311, 55.6260724]]","LINESTRING(55.6256563 37.311848,55.6257976 37.3118722,55.6258531 37.3118736,55.6258816 37.3118743,55.6259463 37.3118663,55.6260137 37.3118515,55.6260724 37.3118311)"
way/769777711,LineString,"[[37.3118311, 55.6260724], [37.3117318, 55.626337], [37.3116891, 55.6264507], [37.3116671, 55.6265092]]","LINESTRING(55.6260724 37.3118311,55.626337 37.3117318,55.6264507 37.3116891,55.6265092 37.3116671)"
way/769777713,LineString,"[[37.3116671, 55.6265092], [37.3116126, 55.6267191], [37.3115949, 55.6267984], [37.3115886, 55.6268668], [37.3115862, 55.626902], [37.3115984, 55.6269499], [37.3116335, 55.627016], [37.3116707, 55.6270719], [37.3117228, 55.6271248], [37.3117864, 55.6271739], [37.3118719, 55.6272273], [37.3119589, 55.6272627], [37.3121087, 55.6272986]]","LINESTRING(55.6265092 37.3116671,55.6267191 37.3116126,55.6267984 37.3115949,55.6268668 37.3115886,55.626902 37.3115862,55.6269499 37.3115984,55.627016 37.3116335,55.6270719 37.3116707,55.6271248 37.3117228,55.6271739 37.3117864,55.6272273 37.3118719,55.6272627 37.3119589,55.6272986 37.3121087)"
way/770004618,LineString,"[[37.3113565, 55.6250373], [37.311459, 55.6251389], [37.311569, 55.6252399]]","LINESTRING(55.6250373 37.3113565,55.6251389 37.311459,55.6252399 37.311569)"
way/770057690,LineString,"[[37.2998469, 55.6251393], [37.3000509, 55.6250872]]","LINESTRING(55.6251393 37.2998469,55.6250872 37.3000509)"
way/770057691,LineString,"[[37.3000509, 55.6250872], [37.3002356, 55.6250392], [37.3003643, 55.6250069]]","LINESTRING(55.6250872 37.3000509,55.6250392 37.3002356,55.6250069 37.3003643)"
way/770057692,LineString,"[[37.3003643, 55.6250069], [37.3004669, 55.6249763], [37.3006822, 55.624903], [37.3008303, 55.6248501], [37.3014782, 55.6246257], [37.3021233, 55.6244024], [37.3022915, 55.6243441]]","LINESTRING(55.6250069 37.3003643,55.6249763 37.3004669,55.624903 37.3006822,55.6248501 37.3008303,55.6246257 37.3014782,55.6244024 37.3021233,55.6243441 37.3022915)"
way/770258547,LineString,"[[37.4246481, 55.7726174], [37.4239029, 55.7725935]]","LINESTRING(55.7726174 37.4246481,55.7725935 37.4239029)"
way/770258549,LineString,"[[37.4278558, 55.7727204], [37.4264183, 55.7726742], [37.4246481, 55.7726174]]","LINESTRING(55.7727204 37.4278558,55.7726742 37.4264183,55.7726174 37.4246481)"
way/770453183,LineString,"[[37.487384, 55.8168254], [37.4873618, 55.8165849], [37.4873498, 55.8164472]]","LINESTRING(55.8168254 37.487384,55.8165849 37.4873618,55.8164472 37.4873498)"
way/770453184,LineString,"[[37.4873103, 55.8160181], [37.4873304, 55.8159582], [37.4873752, 55.8158972], [37.4874335, 55.8158433], [37.4875818, 55.8157352], [37.4876055, 55.8157192], [37.4877616, 55.8156359], [37.4878866, 55.8155872], [37.4880014, 55.8155482]]","LINESTRING(55.8160181 37.4873103,55.8159582 37.4873304,55.8158972 37.4873752,55.8158433 37.4874335,55.8157352 37.4875818,55.8157192 37.4876055,55.8156359 37.4877616,55.8155872 37.4878866,55.8155482 37.4880014)"
way/770586493,LineString,"[[37.7375847, 55.725638], [37.7347755, 55.7251646], [37.7333379, 55.7249501], [37.7322918, 55.7247839]]","LINESTRING(55.725638 37.7375847,55.7251646 37.7347755,55.7249501 37.7333379,55.7247839 37.7322918)"
way/770693686,LineString,"[[37.3093868, 55.6232589], [37.3098779, 55.6236897], [37.3099584, 55.6237601]]","LINESTRING(55.6232589 37.3093868,55.6236897 37.3098779,55.6237601 37.3099584)"
way/770693688,LineString,"[[37.3092067, 55.623101], [37.3092491, 55.6231382]]","LINESTRING(55.623101 37.3092067,55.6231382 37.3092491)"
way/770693689,LineString,"[[37.3125185, 55.6225414], [37.3125838, 55.6224974], [37.3125997, 55.6224857], [37.3127155, 55.6224086]]","LINESTRING(55.6225414 37.3125185,55.6224974 37.3125838,55.6224857 37.3125997,55.6224086 37.3127155)"
way/770843500,LineString,"[[37.1497657, 55.5665321], [37.1509085, 55.5659327]]","LINESTRING(55.5665321 37.1497657,55.5659327 37.1509085)"
way/770989077,LineString,"[[37.2983862, 55.6240067], [37.2985415, 55.6239483], [37.2989344, 55.6237704], [37.2990406, 55.6236965], [37.2992069, 55.6235586], [37.2994971, 55.6232409], [37.2996599, 55.623071], [37.299851, 55.6228252], [37.2999006, 55.6226873], [37.3000245, 55.6222756], [37.3000952, 55.6221877], [37.3001482, 55.6221593], [37.3003111, 55.6220718], [37.3007288, 55.621874]]","LINESTRING(55.6240067 37.2983862,55.6239483 37.2985415,55.6237704 37.2989344,55.6236965 37.2990406,55.6235586 37.2992069,55.6232409 37.2994971,55.623071 37.2996599,55.6228252 37.299851,55.6226873 37.2999006,55.6222756 37.3000245,55.6221877 37.3000952,55.6221593 37.3001482,55.6220718 37.3003111,55.621874 37.3007288)"
way/771014121,LineString,"[[37.3227962, 55.6330192], [37.3227012, 55.6329887], [37.3226082, 55.6329563], [37.3225173, 55.632922], [37.3224287, 55.6328859], [37.3223425, 55.632848], [37.3222587, 55.6328084], [37.3221776, 55.632767], [37.3220991, 55.6327241], [37.3218838, 55.6325891]]","LINESTRING(55.6330192 37.3227962,55.6329887 37.3227012,55.6329563 37.3226082,55.632922 37.3225173,55.6328859 37.3224287,55.632848 37.3223425,55.6328084 37.3222587,55.632767 37.3221776,55.6327241 37.3220991,55.6325891 37.3218838)"
way/771014142,LineString,"[[37.3233239, 55.6331394], [37.323215, 55.6331204], [37.3231075, 55.6330989], [37.3230016, 55.633075], [37.3228974, 55.6330488], [37.3227962, 55.6330192]]","LINESTRING(55.6331394 37.3233239,55.6331204 37.323215,55.6330989 37.3231075,55.633075 37.3230016,55.6330488 37.3228974,55.6330192 37.3227962)"
way/771014143,LineString,"[[37.330828, 55.6347166], [37.3307188, 55.6346551], [37.3306699, 55.634632], [37.3306007, 55.6345992], [37.3304746, 55.6345491], [37.3303415, 55.6345052], [37.3302023, 55.6344677]]","LINESTRING(55.6347166 37.330828,55.6346551 37.3307188,55.634632 37.3306699,55.6345992 37.3306007,55.6345491 37.3304746,55.6345052 37.3303415,55.6344677 37.3302023)"
way/771020041,LineString,"[[37.3302023, 55.6344677], [37.3301598, 55.6344555], [37.3300965, 55.6344404], [37.3300328, 55.6344258], [37.3298674, 55.6343901], [37.3296089, 55.6343411], [37.3295699, 55.6343345]]","LINESTRING(55.6344677 37.3302023,55.6344555 37.3301598,55.6344404 37.3300965,55.6344258 37.3300328,55.6343901 37.3298674,55.6343411 37.3296089,55.6343345 37.3295699)"
way/771020042,LineString,"[[37.3295699, 55.6343345], [37.3291232, 55.634249], [37.328889, 55.6342059], [37.328188, 55.6340701], [37.3274414, 55.6339273], [37.3264237, 55.6337326], [37.3255721, 55.6335697], [37.3252338, 55.633505]]","LINESTRING(55.6343345 37.3295699,55.634249 37.3291232,55.6342059 37.328889,55.6340701 37.328188,55.6339273 37.3274414,55.6337326 37.3264237,55.6335697 37.3255721,55.633505 37.3252338)"
way/771020045,LineString,"[[37.3252338, 55.633505], [37.3252116, 55.6334994], [37.3249223, 55.6334437], [37.3247047, 55.6334012], [37.3246767, 55.6333959]]","LINESTRING(55.633505 37.3252338,55.6334994 37.3252116,55.6334437 37.3249223,55.6334012 37.3247047,55.6333959 37.3246767)"
way/771020046,LineString,"[[37.3246767, 55.6333959], [37.3243502, 55.6333325], [37.3236837, 55.633203], [37.3234216, 55.6331568], [37.3233239, 55.6331394]]","LINESTRING(55.6333959 37.3246767,55.6333325 37.3243502,55.633203 37.3236837,55.6331568 37.3234216,55.6331394 37.3233239)"
way/771020047,LineString,"[[37.3218838, 55.6325891], [37.3216816, 55.6326837], [37.3212705, 55.6328762], [37.3210403, 55.6329836]]","LINESTRING(55.6325891 37.3218838,55.6326837 37.3216816,55.6328762 37.3212705,55.6329836 37.3210403)"
