feature_id,geometry_type,coordinates,geometry_format
way/38051260,LineString,"[[29.6824977, 60.2053529], [29.6824566, 60.2054198], [29.6824625, 60.2054956], [29.683425, 60.2067632]]","LINESTRING(60.2053529 29.6824977,60.2054198 29.6824566,60.2054956 29.6824625,60.2067632 29.683425)"
way/38051261,LineString,"[[29.8049189, 60.1813802], [29.8046659, 60.1810374]]",
way/38060687,LineString,"[[30.4758939, 59.9371283], [30.4759418, 59.9372853], [30.4759922, 59.9374501], [30.4760657, 59.9376881], [30.4761031, 59.937813]]","LINESTRING(59.9371283 30.4758939,59.9372853 30.4759418,59.9374501 30.4759922,59.9376881 30.4760657,59.937813 30.4761031)"
way/38084661,LineString,"[[30.3269638, 60.0304176], [30.327003, 60.0304625], [30.3269949, 60.0305191], [30.3269416, 60.0305529]]","LINESTRING(60.0304176 30.3269638,60.0304625 30.327003,60.0305191 30.3269949,60.0305529 30.3269416)"
way/38114950,LineString,"[[30.3660941, 60.0299373], [30.3659804, 60.0299814], [30.365822, 60.0300383], [30.3656981, 60.030092], [30.3655441, 60.0301674], [30.3654442, 60.0302215], [30.3653311, 60.0302847]]","LINESTRING(60.0299373 30.3660941,60.0299814 30.3659804,60.0300383 30.365822,60.030092 30.3656981,60.0301674 30.3655441,60.0302215 30.3654442,60.0302847 30.3653311)"
way/38114993,LineString,"[[30.3654555, 60.0297291], [30.3655698, 60.0298409], [30.3656648, 60.0298883], [30.3657865, 60.0299209], [30.3659348, 60.0299352], [30.3660941, 60.0299373]]","LINESTRING(60.0297291 30.3654555,60.0298409 30.3655698,60.0298883 30.3656648,60.0299209 30.3657865,60.0299352 30.3659348,60.0299373 30.3660941)"
way/38121675,LineString,"[[30.3447176, 60.0032545], [30.3452642, 60.00318], [30.3453788, 60.0031644], [30.3457832, 60.0031092], [30.3461776, 60.0030295], [30.3473879, 60.0028474], [30.3476733, 60.0028045], [30.3480558, 60.002747], [30.3482025, 60.0027249], [30.3485128, 60.0026782], [30.3489313, 60.0026152], [30.349075, 60.0025936]]","LINESTRING(60.0032545 30.3447176,60.00318 30.3452642,60.0031644 30.3453788,60.0031092 30.3457832,60.0030295 30.3461776,60.0028474 30.3473879,60.0028045 30.3476733,60.002747 30.3480558,60.0027249 30.3482025,60.0026782 30.3485128,60.0026152 30.3489313,60.0025936 30.349075)"
way/38144333,LineString,"[[30.4987244, 59.8332396], [30.4988867, 59.8331276], [30.4992889, 59.8329076], [30.4995695, 59.832773], [30.5001308, 59.8325671], [30.5003349, 59.8325145]]","LINESTRING(59.8332396 30.4987244,59.8331276 30.4988867,59.8329076 30.4992889,59.832773 30.4995695,59.8325671 30.5001308,59.8325145 30.5003349)"
way/38144334,LineString,"[[30.4957291, 59.8343132], [30.4979018, 59.8335432], [30.4987244, 59.8332396]]","LINESTRING(59.8343132 30.4957291,59.8335432 30.4979018,59.8332396 30.4987244)"
way/38179833,LineString,"[[30.5650545, 59.8087865], [30.5658067, 59.8085108], [30.5659599, 59.8084544], [30.5674497, 59.807899], [30.5676317, 59.8078312], [30.5681993, 59.8076196], [30.5683908, 59.8075482], [30.5691593, 59.8072617], [30.5699318, 59.8069737], [30.5701526, 59.8068914], [30.5711135, 59.806535], [30.5712797, 59.8064713]]","LINESTRING(59.8087865 30.5650545,59.8085108 30.5658067,59.8084544 30.5659599,59.807899 30.5674497,59.8078312 30.5676317,59.8076196 30.5681993,59.8075482 30.5683908,59.8072617 30.5691593,59.8069737 30.5699318,59.8068914 30.5701526,59.806535 30.5711135,59.8064713 30.5712797)"
way/38180227,LineString,"[[30.5844032, 59.8037187], [30.5856941, 59.8042255]]",
way/38180230,LineString,"[[30.5842434, 59.8067137], [30.5843453, 59.8066404], [30.5885222, 59.8036829]]","LINESTRING(59.8067137 30.5842434,59.8066404 30.5843453,59.8036829 30.5885222)"
way/38180240,LineString,"[[30.5931061, 59.8019308], [30.5932468, 59.801859], [30.5949168, 59.8011336]]","LINESTRING(59.8019308 30.5931061,59.801859 30.5932468,59.8011336 30.5949168)"
way/38180297,LineString,"[[30.5949168, 59.8011336], [30.5946042, 59.8009624], [30.5945756, 59.8009358], [30.5945474, 59.8009027], [30.5945434, 59.8008685], [30.5945559, 59.8008255], [30.5945913, 59.8007741], [30.5949575, 59.8005836], [30.5950587, 59.800521], [30.596145, 59.7995142]]","LINESTRING(59.8011336 30.5949168,59.8009624 30.5946042,59.8009358 30.5945756,59.8009027 30.5945474,59.8008685 30.5945434,59.8008255 30.5945559,59.8007741 30.5945913,59.8005836 30.5949575,59.800521 30.5950587,59.7995142 30.596145)"
way/38180307,LineString,"[[30.6009162, 59.8044712], [30.600695, 59.8042364], [30.600636, 59.8041338], [30.6006497, 59.8040276], [30.6007299, 59.8037425], [30.6007916, 59.8035187], [30.6007837, 59.8033746], [30.6007298, 59.8032418], [30.600644, 59.80315], [30.5989935, 59.8013766]]","LINESTRING(59.8044712 30.6009162,59.8042364 30.600695,59.8041338 30.600636,59.8040276 30.6006497,59.8037425 30.6007299,59.8035187 30.6007916,59.8033746 30.6007837,59.8032418 30.6007298,59.80315 30.600644,59.8013766 30.5989935)"
way/38180381,LineString,"[[30.6026551, 59.8042261], [30.6020787, 59.8042903], [30.6019546, 59.8042985], [30.6017262, 59.8043137], [30.601386, 59.8043697], [30.6009162, 59.8044712], [30.6004181, 59.8045853], [30.5998087, 59.8047512], [30.5994563, 59.8048587]]","LINESTRING(59.8042261 30.6026551,59.8042903 30.6020787,59.8042985 30.6019546,59.8043137 30.6017262,59.8043697 30.601386,59.8044712 30.6009162,59.8045853 30.6004181,59.8047512 30.5998087,59.8048587 30.5994563)"
way/38181171,LineString,"[[30.5743011, 59.8095213], [30.5742032, 59.8095469], [30.5738396, 59.8096379], [30.5728479, 59.8098796], [30.5721235, 59.8100546], [30.5719549, 59.8100934], [30.5713349, 59.8102398], [30.5709796, 59.8103359], [30.5708679, 59.8103718], [30.5697845, 59.8107706], [30.5688182, 59.8111301], [30.5686726, 59.8111846]]","LINESTRING(59.8095213 30.5743011,59.8095469 30.5742032,59.8096379 30.5738396,59.8098796 30.5728479,59.8100546 30.5721235,59.8100934 30.5719549,59.8102398 30.5713349,59.8103359 30.5709796,59.8103718 30.5708679,59.8107706 30.5697845,59.8111301 30.5688182,59.8111846 30.5686726)"
way/38215000,LineString,"[[30.154602, 60.1260818], [30.1585476, 60.123441], [30.1586255, 60.1233908], [30.1587242, 60.1233275], [30.1587603, 60.1233041], [30.1598688, 60.1225847], [30.1611266, 60.1217112], [30.1620939, 60.1211531], [30.1622539, 60.1210608], [30.1623733, 60.1209737], [30.1625228, 60.1209401], [30.1625868, 60.1209114], [30.1635393, 60.1206508], [30.1658907, 60.1201375], [30.1676261, 60.1197587], [30.1697619, 60.1193466], [30.170253, 60.1192518], [30.1709224, 60.1191227], [30.1718147, 60.1189505], [30.1719914, 60.1188904], [30.1721649, 60.1188547], [30.1722326, 60.1188407], [30.1735843, 60.1185624], [30.1748648, 60.1182989], [30.1756902, 60.1181291]]","LINESTRING(60.1260818 30.154602,60.123441 30.1585476,60.1233908 30.1586255,60.1233275 30.1587242,60.1233041 30.1587603,60.1225847 30.1598688,60.1217112 30.1611266,60.1211531 30.1620939,60.1210608 30.1622539,60.1209737 30.1623733,60.1209401 30.1625228,60.1209114 30.1625868,60.1206508 30.1635393,60.1201375 30.1658907,60.1197587 30.1676261,60.1193466 30.1697619,60.1192518 30.170253,60.1191227 30.1709224,60.1189505 30.1718147,60.1188904 30.1719914,60.1188547 30.1721649,60.1188407 30.1722326,60.1185624 30.1735843,60.1182989 30.1748648,60.1181291 30.1756902)"
way/38215304,LineString,"[[30.2096419, 60.0965412], [30.2077481, 60.0974306], [30.2057973, 60.0983435], [30.2057351, 60.0983726], [30.2056965, 60.0983901], [30.2051374, 60.0986438], [30.2037957, 60.0992526], [30.2018528, 60.1001945], [30.2011261, 60.1005381], [30.1998891, 60.1011229], [30.1989704, 60.101556], [30.1986864, 60.1016899], [30.1982493, 60.101896], [30.1980115, 60.1020055], [30.1978594, 60.1020742], [30.1959447, 60.1029635], [30.1939717, 60.1039046], [30.1925414, 60.1045771], [30.1910627, 60.1052668], [30.1907323, 60.1054234], [30.1902059, 60.1056729], [30.1896453, 60.1059386], [30.1879788, 60.1067284], [30.1877272, 60.1068457], [30.1871791, 60.1070771], [30.1864143, 60.1070661], [30.1861985, 60.1070625], [30.1854435, 60.1070498], [30.1852263, 60.1070461], [30.18462, 60.1070348], [30.1838476, 60.1070203], [30.1836099, 60.1070343], [30.1834257, 60.1070852], [30.1824859, 60.1075033], [30.1822904, 60.1075825]]","LINESTRING(60.0965412 30.2096419,60.0974306 30.2077481,60.0983435 30.2057973,60.0983726 30.2057351,60.0983901 30.2056965,60.0986438 30.2051374,60.0992526 30.2037957,60.1001945 30.2018528,60.1005381 30.2011261,60.1011229 30.1998891,60.101556 30.1989704,60.1016899 30.1986864,60.101896 30.1982493,60.1020055 30.1980115,60.1020742 30.1978594,60.1029635 30.1959447,60.1039046 30.1939717,60.1045771 30.1925414,60.1052668 30.1910627,60.1054234 30.1907323,60.1056729 30.1902059,60.1059386 30.1896453,60.1067284 30.1879788,60.1068457 30.1877272,60.1070771 30.1871791,60.1070661 30.1864143,60.1070625 30.1861985,60.1070498 30.1854435,60.1070461 30.1852263,60.1070348 30.18462,60.1070203 30.1838476,60.1070343 30.1836099,60.1070852 30.1834257,60.1075033 30.1824859,60.1075825 30.1822904)"
way/38215704,LineString,"[[30.2288249, 60.118013], [30.2286183, 60.1173048], [30.2285555, 60.1170895], [30.2283917, 60.1167084], [30.2282046, 60.1161534], [30.2280691, 60.1155845], [30.2280251, 60.1149902], [30.2280444, 60.1144631], [30.2280466, 60.1144031], [30.2280506, 60.1142948], [30.2280567, 60.1138104]]","LINESTRING(60.118013 30.2288249,60.1173048 30.2286183,60.1170895 30.2285555,60.1167084 30.2283917,60.1161534 30.2282046,60.1155845 30.2280691,60.1149902 30.2280251,60.1144631 30.2280444,60.1144031 30.2280466,60.1142948 30.2280506,60.1138104 30.2280567)"
way/38215705,LineString,"[[30.2288249, 60.118013], [30.227627, 60.117934], [30.2263962, 60.1178332], [30.2259479, 60.1178113], [30.2249632, 60.1175835], [30.2246292, 60.1173821], [30.2237852, 60.1165849]]","LINESTRING(60.118013 30.2288249,60.117934 30.227627,60.1178332 30.2263962,60.1178113 30.2259479,60.1175835 30.2249632,60.1173821 30.2246292,60.1165849 30.2237852)"
way/38215706,LineString,"[[30.2283917, 60.1167084], [30.225438, 60.1167119], [30.2254073, 60.1167095], [30.2237852, 60.1165849], [30.2219706, 60.11643], [30.2203387, 60.1162832], [30.2198436, 60.1162398]]","LINESTRING(60.1167084 30.2283917,60.1167119 30.225438,60.1167095 30.2254073,60.1165849 30.2237852,60.11643 30.2219706,60.1162832 30.2203387,60.1162398 30.2198436)"
way/38215707,LineString,"[[30.2282046, 60.1161534], [30.2258568, 60.1161712], [30.224617, 60.1161026], [30.2225684, 60.1159275], [30.2224284, 60.1159466], [30.222289, 60.1159921], [30.2221324, 60.1160943], [30.2219706, 60.11643]]","LINESTRING(60.1161534 30.2282046,60.1161712 30.2258568,60.1161026 30.224617,60.1159275 30.2225684,60.1159466 30.2224284,60.1159921 30.222289,60.1160943 30.2221324,60.11643 30.2219706)"
way/38215708,LineString,"[[30.2280691, 60.1155845], [30.2250424, 60.115538], [30.2228005, 60.1153759], [30.2222379, 60.1153803], [30.2217192, 60.1154942], [30.2207961, 60.1157964], [30.2205236, 60.1159585], [30.2203387, 60.1162832]]","LINESTRING(60.1155845 30.2280691,60.115538 30.2250424,60.1153759 30.2228005,60.1153803 30.2222379,60.1154942 30.2217192,60.1157964 30.2207961,60.1159585 30.2205236,60.1162832 30.2203387)"
way/38215709,LineString,"[[30.2280251, 60.1149902], [30.2249457, 60.114951]]",
way/38252651,LineString,"[[30.2098918, 60.0060976], [30.2097456, 60.006061], [30.2095851, 60.0060148], [30.2095209, 60.0059963], [30.2087668, 60.0057731], [30.208378, 60.0056566], [30.2081911, 60.0056], [30.2075876, 60.0054198], [30.2072968, 60.0053327], [30.2069032, 60.0052148], [30.2068734, 60.0052059], [30.2063368, 60.0050451], [30.2059792, 60.0049377], [30.2056778, 60.0048477], [30.2053367, 60.0047455], [30.2050368, 60.0046556], [30.2049751, 60.0046371], [30.2044782, 60.0044883], [30.2037011, 60.0042554], [30.2033568, 60.0041523], [30.202664, 60.0039447], [30.2019963, 60.0037407], [30.2015588, 60.0036124], [30.2013811, 60.0035604], [30.2007628, 60.0033751], [30.1996694, 60.0030475], [30.1995994, 60.0030252], [30.1995617, 60.0029889], [30.1992743, 60.0030249], [30.1992007, 60.0029546], [30.1991359, 60.0028373], [30.1990551, 60.002678]]","LINESTRING(60.0060976 30.2098918,60.006061 30.2097456,60.0060148 30.2095851,60.0059963 30.2095209,60.0057731 30.2087668,60.0056566 30.208378,60.0056 30.2081911,60.0054198 30.2075876,60.0053327 30.2072968,60.0052148 30.2069032,60.0052059 30.2068734,60.0050451 30.2063368,60.0049377 30.2059792,60.0048477 30.2056778,60.0047455 30.2053367,60.0046556 30.2050368,60.0046371 30.2049751,60.0044883 30.2044782,60.0042554 30.2037011,60.0041523 30.2033568,60.0039447 30.202664,60.0037407 30.2019963,60.0036124 30.2015588,60.0035604 30.2013811,60.0033751 30.2007628,60.0030475 30.1996694,60.0030252 30.1995994,60.0029889 30.1995617,60.0030249 30.1992743,60.0029546 30.1992007,60.0028373 30.1991359,60.002678 30.1990551)"
way/38317051,LineString,"[[30.5762356, 59.7482451], [30.5762235, 59.7481563], [30.5762134, 59.7480806], [30.5761728, 59.7477748], [30.5761651, 59.7477172], [30.5761535, 59.7476308], [30.5761283, 59.7474414], [30.576107, 59.7472816], [30.5761018, 59.7472426], [30.5760969, 59.7472057], [30.5760312, 59.7467118], [30.5759159, 59.7458463], [30.5758961, 59.7456975], [30.5758695, 59.7454977], [30.5758402, 59.7452775], [30.5757904, 59.7449032], [30.5757857, 59.7448685], [30.5756995, 59.7442206], [30.5756942, 59.7441811], [30.5755526, 59.7431172], [30.5755066, 59.7427721], [30.5754684, 59.7424851], [30.5754362, 59.7422434], [30.5753885, 59.7418847], [30.5753854, 59.7418594], [30.5753712, 59.7417553]]","LINESTRING(59.7482451 30.5762356,59.7481563 30.5762235,59.7480806 30.5762134,59.7477748 30.5761728,59.7477172 30.5761651,59.7476308 30.5761535,59.7474414 30.5761283,59.7472816 30.576107,59.7472426 30.5761018,59.7472057 30.5760969,59.7467118 30.5760312,59.7458463 30.5759159,59.7456975 30.5758961,59.7454977 30.5758695,59.7452775 30.5758402,59.7449032 30.5757904,59.7448685 30.5757857,59.7442206 30.5756995,59.7441811 30.5756942,59.7431172 30.5755526,59.7427721 30.5755066,59.7424851 30.5754684,59.7422434 30.5754362,59.7418847 30.5753885,59.7418594 30.5753854,59.7417553 30.5753712)"
way/38322578,LineString,"[[30.5867076, 59.8005603], [30.5869647, 59.8004404], [30.5871449, 59.8003331], [30.5887058, 59.7993468]]","LINESTRING(59.8005603 30.5867076,59.8004404 30.5869647,59.8003331 30.5871449,59.7993468 30.5887058)"
way/38345375,LineString,"[[30.5631203, 59.8208769], [30.5632588, 59.8208184], [30.5706305, 59.8176747]]","LINESTRING(59.8208769 30.5631203,59.8208184 30.5632588,59.8176747 30.5706305)"
way/38347154,LineString,"[[30.4920207, 59.7684545], [30.492436, 59.7686727], [30.4927189, 59.768823], [30.4930145, 59.7689578], [30.4933535, 59.7690985], [30.4937605, 59.7692533], [30.4938988, 59.7693041], [30.4942963, 59.7694347], [30.495138, 59.7696941], [30.4955887, 59.7698307], [30.4959739, 59.7699376], [30.4968359, 59.7701632], [30.4982557, 59.7705409], [30.4988338, 59.7707055]]","LINESTRING(59.7684545 30.4920207,59.7686727 30.492436,59.768823 30.4927189,59.7689578 30.4930145,59.7690985 30.4933535,59.7692533 30.4937605,59.7693041 30.4938988,59.7694347 30.4942963,59.7696941 30.495138,59.7698307 30.4955887,59.7699376 30.4959739,59.7701632 30.4968359,59.7705409 30.4982557,59.7707055 30.4988338)"
way/38475837,LineString,"[[30.5096779, 59.8058552], [30.5097395, 59.8058099], [30.5098052, 59.8057585], [30.5107286, 59.8051343], [30.510937, 59.8049957], [30.5116804, 59.8045185], [30.5118647, 59.8044053], [30.5121163, 59.8042509], [30.5121625, 59.8042234], [30.513788, 59.8032733], [30.5145614, 59.8028909], [30.5146851, 59.8027995], [30.5147759, 59.8027021], [30.5147993, 59.8026261], [30.5147753, 59.8025466], [30.5146373, 59.802344], [30.5145935, 59.8022576], [30.5145788, 59.8021669], [30.5146016, 59.8020681], [30.5146682, 59.8020092], [30.5147749, 59.8019662], [30.5151145, 59.8018942], [30.5152955, 59.8018562]]","LINESTRING(59.8058552 30.5096779,59.8058099 30.5097395,59.8057585 30.5098052,59.8051343 30.5107286,59.8049957 30.510937,59.8045185 30.5116804,59.8044053 30.5118647,59.8042509 30.5121163,59.8042234 30.5121625,59.8032733 30.513788,59.8028909 30.5145614,59.8027995 30.5146851,59.8027021 30.5147759,59.8026261 30.5147993,59.8025466 30.5147753,59.802344 30.5146373,59.8022576 30.5145935,59.8021669 30.5145788,59.8020681 30.5146016,59.8020092 30.5146682,59.8019662 30.5147749,59.8018942 30.5151145,59.8018562 30.5152955)"
way/38475841,LineString,"[[30.5152955, 59.8018562], [30.5158327, 59.8017418]]",
way/38475860,LineString,"[[30.5158327, 59.8017418], [30.5169726, 59.8014916]]",
way/38475867,LineString,"[[30.5146122, 59.7932681], [30.5146341, 59.7931696], [30.5152108, 59.7929777]]","LINESTRING(59.7932681 30.5146122,59.7931696 30.5146341,59.7929777 30.5152108)"
way/38475868,LineString,"[[30.5169726, 59.8014916], [30.5174879, 59.8014481], [30.5179008, 59.8013726], [30.5184503, 59.8012731], [30.5187504, 59.801213], [30.5189213, 59.8011483], [30.5190695, 59.8010929], [30.5193698, 59.8008601], [30.5209323, 59.7997144]]","LINESTRING(59.8014916 30.5169726,59.8014481 30.5174879,59.8013726 30.5179008,59.8012731 30.5184503,59.801213 30.5187504,59.8011483 30.5189213,59.8010929 30.5190695,59.8008601 30.5193698,59.7997144 30.5209323)"
way/38475873,LineString,"[[30.5169726, 59.8014916], [30.5167452, 59.8013133], [30.5157622, 59.8005561], [30.5147899, 59.7995489], [30.514785, 59.7994925], [30.5148374, 59.7994465], [30.5161287, 59.7991993]]","LINESTRING(59.8014916 30.5169726,59.8013133 30.5167452,59.8005561 30.5157622,59.7995489 30.5147899,59.7994925 30.514785,59.7994465 30.5148374,59.7991993 30.5161287)"
way/38475881,LineString,"[[30.5179008, 59.8013726], [30.5176262, 59.8010042], [30.5175365, 59.8008912], [30.5170729, 59.800348], [30.5164089, 59.7995332], [30.5161287, 59.7991993], [30.5157117, 59.7986941], [30.5149967, 59.7978376]]","LINESTRING(59.8013726 30.5179008,59.8010042 30.5176262,59.8008912 30.5175365,59.800348 30.5170729,59.7995332 30.5164089,59.7991993 30.5161287,59.7986941 30.5157117,59.7978376 30.5149967)"
way/38475896,LineString,"[[30.5149967, 59.7978376], [30.5149599, 59.7977789], [30.5149879, 59.7977271], [30.5150979, 59.7976795], [30.516811, 59.7972503], [30.5182277, 59.7969071]]","LINESTRING(59.7978376 30.5149967,59.7977789 30.5149599,59.7977271 30.5149879,59.7976795 30.5150979,59.7972503 30.516811,59.7969071 30.5182277)"
way/38475913,LineString,"[[30.5150979, 59.7976795], [30.5142645, 59.7966659]]",
way/38475919,LineString,"[[30.5164089, 59.7995332], [30.5199014, 59.7986348]]",
way/38475921,LineString,"[[30.5170729, 59.800348], [30.5207083, 59.7994379]]",
way/38475947,LineString,"[[30.5157117, 59.7986941], [30.5191705, 59.7978661], [30.5201338, 59.7976346], [30.5212619, 59.7973871]]","LINESTRING(59.7986941 30.5157117,59.7978661 30.5191705,59.7976346 30.5201338,59.7973871 30.5212619)"
way/38475954,LineString,"[[30.5219775, 59.7996222], [30.5201338, 59.7976346], [30.5182277, 59.7956512], [30.5154726, 59.7929632]]","LINESTRING(59.7996222 30.5219775,59.7976346 30.5201338,59.7956512 30.5182277,59.7929632 30.5154726)"
way/38475955,LineString,"[[30.5213916, 59.7998873], [30.52156, 59.79992], [30.5216776, 59.7999296], [30.5217553, 59.7999141], [30.52181, 59.7998983], [30.5218699, 59.7998719], [30.5219942, 59.7997672], [30.5220663, 59.7997065], [30.5220957, 59.7996661]]","LINESTRING(59.7998873 30.5213916,59.79992 30.52156,59.7999296 30.5216776,59.7999141 30.5217553,59.7998983 30.52181,59.7998719 30.5218699,59.7997672 30.5219942,59.7997065 30.5220663,59.7996661 30.5220957)"
way/38475956,LineString,"[[30.5146122, 59.7932681], [30.5163223, 59.7949344], [30.5172579, 59.7958887], [30.5182277, 59.7969071], [30.5191705, 59.7978661], [30.5199014, 59.7986348], [30.5207083, 59.7994379], [30.5209323, 59.7997144], [30.5213916, 59.7998873]]","LINESTRING(59.7932681 30.5146122,59.7949344 30.5163223,59.7958887 30.5172579,59.7969071 30.5182277,59.7978661 30.5191705,59.7986348 30.5199014,59.7994379 30.5207083,59.7997144 30.5209323,59.7998873 30.5213916)"
