id,Lat,Lon,Coordinates,area,population
relation/3554475,55.7817091025974,37.53317638571429,"[(55.7811161, 37.5338975), (55.7810703, 37.5341378), (55.7810684, 37.5341847), (55.7810693, 37.5342301), (55.7810744, 37.5342697), (55.7810867, 37.5343129), (55.7810995, 37.5343439), (55.7811187, 37.5343799), (55.7811446, 37.5344034), (55.7819444, 37.5349312), (55.7819995, 37.5349483), (55.7820429, 37.5349402), (55.782064, 37.5349189), (55.7820852, 37.5348862), (55.7822082, 37.5346182), (55.7823056, 37.534406), (55.7824528, 37.5340855), (55.7824782, 37.5340189), (55.7824943, 37.5339518), (55.7824953, 37.533883), (55.7824821, 37.5338158), (55.782462, 37.533765), (55.7824078, 37.533657), (55.7823206, 37.5334511), (55.782236, 37.5332339), (55.7821258, 37.5328569), (55.7820608, 37.5325853), (55.7820132, 37.5323749), (55.7819772, 37.5321746), (55.7819537, 37.53191), (55.7819436, 37.531788), (55.781934, 37.5317091), (55.7819174, 37.5316393), (55.7818973, 37.5315902), (55.7818762, 37.5315512), (55.7818374, 37.5315025), (55.7817922, 37.5314792), (55.7817485, 37.5314856), (55.7817096, 37.5315119), (55.7816565, 37.5315723), (55.7816167, 37.5316261), (55.7815837, 37.5316819), (55.7815504, 37.531757), (55.7815235, 37.5318593), (55.7814575, 37.5321954), (55.7814564, 37.5322284), (55.7814631, 37.5322568), (55.7814734, 37.5322802), (55.7814874, 37.5322982), (55.7815746, 37.5323422), (55.7816475, 37.5323791), (55.7815939, 37.5327193), (55.7815912, 37.5327524), (55.7815945, 37.5327781), (55.7816054, 37.5328011), (55.7816214, 37.5328113), (55.7817701, 37.5328837), (55.7817132, 37.533206), (55.7817083, 37.5332547), (55.7817128, 37.533294), (55.7817279, 37.5333226), (55.7817502, 37.5333382), (55.7819012, 37.5334118), (55.7818207, 37.5339179), (55.7816292, 37.5338225), (55.7816158, 37.5338122), (55.7816063, 37.5337921), (55.7815804, 37.5337206), (55.7815727, 37.5337034), (55.7815586, 37.5336918), (55.7812398, 37.5335343), (55.781221, 37.5335277), (55.7812033, 37.5335347), (55.7811894, 37.5335549), (55.7811791, 37.5335832), (55.7811739, 37.5336092), (55.7811161, 37.5338975)]",15711.734282438643,115
relation/3555637,55.792409215,37.570887585,"[(55.7922461, 37.5725413), (55.7945006, 37.5719489), (55.7945239, 37.5718735), (55.7943567, 37.5691501), (55.7942996, 37.5690989), (55.7923386, 37.5695279), (55.7919298, 37.5696173), (55.7918876, 37.5696366), (55.791848, 37.5696643), (55.7918059, 37.569729), (55.7917672, 37.5697966), (55.7917354, 37.5698747), (55.791715, 37.5699364), (55.7917103, 37.5700103), (55.7918341, 37.5725034), (55.7918392, 37.5725406), (55.791849, 37.5725736), (55.7918658, 37.572591), (55.7918854, 37.572596), (55.7922461, 37.5725413)]",54925.43473778246,1285
relation/3555638,55.790737436,37.570785464000004,"[(55.7901437, 37.5709805), (55.790005, 37.5712118), (55.7899663, 37.5713315), (55.789961, 37.5713922), (55.7899828, 37.5715054), (55.7903806, 37.5720596), (55.7905051, 37.5717585), (55.7906431, 37.5714246), (55.790951, 37.5718474), (55.7911185, 37.5718394), (55.7911376, 37.571839), (55.7911358, 37.5717838), (55.791222, 37.5717776), (55.7911581, 37.5700529), (55.7911487, 37.5699585), (55.7911289, 37.5698731), (55.7911036, 37.5698092), (55.7910633, 37.5697537), (55.7910166, 37.5697255), (55.7909697, 37.5697105), (55.7909234, 37.5697221), (55.7908929, 37.5697432), (55.7908795, 37.5697614), (55.790855, 37.5697947), (55.7901437, 37.5709805)]",12034.113758632971,249
relation/3555639,55.7922977375,37.56878658125,"[(55.7922838, 37.5694125), (55.7929489, 37.569271), (55.7930421, 37.5691319), (55.7933945, 37.5680023), (55.7933759, 37.5679395), (55.7925334, 37.5670302), (55.7924493, 37.5670707), (55.7921064, 37.5680134), (55.7917252, 37.5690614), (55.7917094, 37.5691851), (55.7917221, 37.5692952), (55.7917407, 37.5693703), (55.7917687, 37.5694309), (55.7918145, 37.5694777), (55.7918651, 37.5694807), (55.7922838, 37.5694125)]",17319.695706172846,557
relation/3557523,55.74505951875,37.561279490625,"[(55.7454508, 37.5648419), (55.7454928, 37.5648603), (55.7455151, 37.5648589), (55.7455376, 37.5648428), (55.7455568, 37.5648155), (55.7455715, 37.5647751), (55.7455812, 37.5647319), (55.7458704, 37.561766), (55.7462035, 37.5586429), (55.7462065, 37.558596), (55.7461975, 37.5585517), (55.7461836, 37.5585312), (55.7461087, 37.558468), (55.7447725, 37.557429), (55.7447414, 37.5574179), (55.7447179, 37.5574363), (55.7447039, 37.5574612), (55.7446998, 37.5574685), (55.7446884, 37.5575116), (55.7446839, 37.557574), (55.7447025, 37.5576084), (55.7446389, 37.5584931), (55.7446156, 37.5585243), (55.7443434, 37.5623133), (55.7442116, 37.5639911), (55.7442103, 37.5640085), (55.7442112, 37.5640529), (55.7442153, 37.5640875), (55.7442258, 37.5641133), (55.7442395, 37.5641324), (55.7443559, 37.5641963), (55.7454508, 37.5648419)]",69076.85370587814,1356
relation/3557524,55.74631613703704,37.567883611111114,"[(55.7453867, 37.5683488), (55.7453792, 37.5684768), (55.7453832, 37.5685535), (55.7453973, 37.5685839), (55.7454191, 37.5686034), (55.7454349, 37.5686133), (55.745479, 37.568641), (55.7454897, 37.5686135), (55.7463022, 37.5690766), (55.7471091, 37.569535), (55.7481072, 37.5700845), (55.7482593, 37.5694807), (55.7487159, 37.5667468), (55.7487252, 37.5665246), (55.7487039, 37.566277), (55.7486181, 37.565863), (55.7463976, 37.5676814), (55.7464549, 37.5672716), (55.7456379, 37.5668591), (55.7456062, 37.566843), (55.7456015, 37.5668458), (55.7455876, 37.5668526), (55.7455764, 37.5668697), (55.7455695, 37.5668964), (55.7454154, 37.5680695), (55.745392, 37.5682972), (55.7453867, 37.5683488)]",54064.282314899145,1647
relation/3557525,55.74654179189189,37.56139170405406,"[(55.7464734, 37.5663509), (55.7465493, 37.566264), (55.7483202, 37.564796), (55.7494474, 37.563781), (55.7494632, 37.5636729), (55.7473365, 37.5561602), (55.7473033, 37.5560948), (55.747269, 37.5560655), (55.7472286, 37.5560653), (55.7471653, 37.5561167), (55.7471916, 37.5561874), (55.7471103, 37.5562622), (55.7469431, 37.5563571), (55.7467707, 37.5564154), (55.7466496, 37.5564395), (55.7466164, 37.5563631), (55.7466013, 37.556363), (55.7465259, 37.5564175), (55.7464996, 37.5564366), (55.7464847, 37.556449), (55.7464749, 37.5564639), (55.7464612, 37.5564896), (55.7464511, 37.5565256), (55.7464511, 37.5565717), (55.7464571, 37.556634), (55.7464692, 37.5566675), (55.7465111, 37.5567339), (55.7465228, 37.5567949), (55.7465428, 37.5571791), (55.746559, 37.5571986), (55.7465907, 37.5579033), (55.7465753, 37.5579348), (55.7465758, 37.5581303), (55.7465725, 37.5582184), (55.7465708, 37.5582811), (55.7465628, 37.5584853), (55.7465639, 37.5586738), (55.7465556, 37.5587804), (55.7465258, 37.5590707), (55.7465242, 37.559083), (55.7465081, 37.5592069), (55.7464654, 37.5593664), (55.7464518, 37.5594509), (55.7462286, 37.5615937), (55.7462188, 37.5616779), (55.7459753, 37.564046), (55.7459355, 37.5642454), (55.7459219, 37.5642494), (55.7459148, 37.5642561), (55.7459091, 37.5642816), (55.7458509, 37.564839), (55.7458205, 37.5651304), (55.7457805, 37.5654433), (55.7456067, 37.5666444), (55.7456042, 37.5666701), (55.7456079, 37.5667003), (55.7456165, 37.5667215), (55.7456536, 37.5667408), (55.7460149, 37.5669288), (55.746035, 37.5668305), (55.746392, 37.5670267), (55.7463828, 37.5670832), (55.7463847, 37.5671147), (55.7463979, 37.5671462), (55.7464216, 37.5671623), (55.7464443, 37.5671643), (55.7464617, 37.5671482), (55.7464786, 37.567116), (55.7464879, 37.567063), (55.7465439, 37.5667412), (55.7465477, 37.5667009), (55.7465473, 37.5666567), (55.7465417, 37.5666104), (55.7464734, 37.5663509)]",150718.04191985165,3570
relation/3571178,55.754873785106376,37.604539397872344,"[(55.7540345, 37.6031725), (55.7540273, 37.6031792), (55.7540227, 37.6031907), (55.75402, 37.603203), (55.7540214, 37.6032173), (55.7541608, 37.6036912), (55.7541728, 37.6037483), (55.7541823, 37.6038152), (55.7542174, 37.604097), (55.7542234, 37.6041788), (55.7542241, 37.6042425), (55.7542207, 37.6043159), (55.7541257, 37.6052145), (55.7540485, 37.6059116), (55.7540464, 37.60593), (55.7540477, 37.6059427), (55.7540513, 37.6059517), (55.7540584, 37.6059588), (55.7540885, 37.6059743), (55.7548135, 37.6063252), (55.7549597, 37.6064001), (55.7551173, 37.6064734), (55.755255, 37.6065551), (55.755346, 37.6066196), (55.7554566, 37.6067081), (55.7555309, 37.6067697), (55.7555412, 37.6067691), (55.7555488, 37.6067653), (55.7555554, 37.6067569), (55.7555598, 37.6067453), (55.755561, 37.6067402), (55.7556817, 37.6056664), (55.7558123, 37.6043626), (55.7559406, 37.6028231), (55.7559414, 37.6028133), (55.7559417, 37.6027912), (55.7559394, 37.6027753), (55.7559328, 37.6027613), (55.7559263, 37.6027534), (55.755525, 37.6026099), (55.7554763, 37.6026066), (55.7552446, 37.6026216), (55.7551244, 37.6026399), (55.7550301, 37.6026781), (55.7549245, 37.6027244), (55.7543532, 37.6029889), (55.7540345, 37.6031725)]",41384.690468519635,2285
relation/3571179,55.76519083809524,37.63906335238095,"[(55.7648437, 37.6403277), (55.7648564, 37.6403466), (55.7649499, 37.6401489), (55.7655644, 37.6387348), (55.76557, 37.63872), (55.7655716, 37.6387156), (55.7655734, 37.6386956), (55.7655698, 37.6386726), (55.7655639, 37.6386567), (55.7653799, 37.6383088), (55.7653597, 37.6382789), (55.7653542, 37.6382769), (55.765344, 37.6382747), (55.7653328, 37.638281), (55.7653253, 37.6382945), (55.7653134, 37.6383189), (55.7649404, 37.6391205), (55.7645682, 37.6399204), (55.7645876, 37.6399491), (55.7645953, 37.6399605), (55.7648437, 37.6403277)]",5372.740740554873,297
relation/3571180,55.755782554,37.601545284,"[(55.7572844, 37.599757), (55.7572728, 37.5997576), (55.7572105, 37.5997869), (55.7571349, 37.5998378), (55.7570249, 37.5999194), (55.756475, 37.6004763), (55.7562248, 37.6007158), (55.7559233, 37.6009789), (55.7554471, 37.6013945), (55.7552583, 37.6015494), (55.7551366, 37.6016354), (55.7549836, 37.6017208), (55.7543182, 37.6020924), (55.7540376, 37.6022341), (55.7538076, 37.6023538), (55.7537954, 37.6023723), (55.7537902, 37.6023977), (55.7537871, 37.6024265), (55.7537901, 37.602465), (55.7538916, 37.6027957), (55.7539598, 37.6029736), (55.7539711, 37.6029892), (55.7540268, 37.6030197), (55.7540367, 37.6030224), (55.7540948, 37.6030152), (55.7543819, 37.6028852), (55.7549765, 37.6025923), (55.7551401, 37.6025287), (55.7552753, 37.6025019), (55.7555191, 37.6024847), (55.7555622, 37.6024896), (55.7560058, 37.6026484), (55.7560273, 37.60265), (55.7560521, 37.6026408), (55.7561165, 37.602585), (55.7564649, 37.6022831), (55.7570141, 37.601793), (55.7570246, 37.6017803), (55.7570321, 37.6017659), (55.7570379, 37.6017441), (55.7571948, 37.6007605), (55.7571921, 37.6006714), (55.7572652, 37.6001935), (55.757318, 37.5998576), (55.7573198, 37.5998253), (55.7573172, 37.5998018), (55.7573156, 37.5997969), (55.7573094, 37.5997782), (55.7572976, 37.5997616), (55.7572844, 37.599757)]",29972.873011010408,1436
relation/3571181,55.752032115789476,37.64463122631579,"[(55.7509492, 37.6440766), (55.750945, 37.6440869), (55.7509441, 37.6441017), (55.7509551, 37.6441598), (55.7510889, 37.6448627), (55.7511078, 37.6449346), (55.7511358, 37.6450099), (55.75131, 37.6453788), (55.7513451, 37.6454488), (55.7513803, 37.6455086), (55.7514536, 37.6455996), (55.7514859, 37.6456287), (55.7526645, 37.646503), (55.7526789, 37.6465059), (55.7526951, 37.6464981), (55.7527145, 37.646479), (55.7528734, 37.6462645), (55.75288, 37.6462502), (55.7528841, 37.6462332), (55.7528859, 37.6462161), (55.7528852, 37.646194), (55.7527124, 37.644304), (55.7527006, 37.6442382), (55.7526838, 37.6441432), (55.7526752, 37.6440817), (55.752571, 37.6430685), (55.7525682, 37.6430499), (55.7525631, 37.6430338), (55.7525565, 37.6430247), (55.7525481, 37.6430192), (55.7525423, 37.6430188), (55.7525395, 37.6430186), (55.7525319, 37.643021), (55.7525238, 37.6430265), (55.751186, 37.6439141), (55.7511521, 37.643937), (55.7509543, 37.6440701), (55.7509492, 37.6440766)]",28870.26044755685,726
relation/3571183,55.75481507714286,37.645342885714285,"[(55.7551124, 37.6430437), (55.7551133, 37.6429649), (55.7551107, 37.6429488), (55.7551071, 37.642934), (55.7551007, 37.6429199), (55.7550924, 37.6429112), (55.7548757, 37.6427765), (55.7548283, 37.6427402), (55.7547641, 37.6427188), (55.7547256, 37.6427208), (55.7547135, 37.6427255), (55.7547107, 37.6427304), (55.7547041, 37.6427419), (55.7546592, 37.6433672), (55.7545905, 37.6443167), (55.7545055, 37.6454781), (55.754365, 37.6474597), (55.7543649, 37.64751), (55.754372, 37.6475508), (55.75438, 37.6475791), (55.7543864, 37.6475954), (55.7543941, 37.6476088), (55.754415, 37.6476308), (55.7545261, 37.6476967), (55.7545974, 37.6477052), (55.7550362, 37.6479242), (55.7550638, 37.6479244), (55.7550872, 37.647915), (55.7551089, 37.6478952), (55.7551225, 37.6478637), (55.7551293, 37.647822), (55.7551302, 37.6477833), (55.7551127, 37.6456428), (55.7551098, 37.6448116), (55.7551124, 37.6430437)]",20688.595313782076,918
relation/3571185,55.759686137179486,37.59568497051282,"[(55.7587401, 37.5983365), (55.7587369, 37.5982892), (55.7587867, 37.5981977), (55.7588511, 37.5980947), (55.7588808, 37.598086), (55.7592062, 37.5976261), (55.7596081, 37.5970653), (55.7596606, 37.5970106), (55.7600195, 37.5967403), (55.7600813, 37.5967058), (55.7601803, 37.5966584), (55.7609791, 37.5962856), (55.7610477, 37.5962491), (55.7615302, 37.5959085), (55.7618003, 37.5957159), (55.7625283, 37.5952027), (55.762533, 37.5951964), (55.762537, 37.5951911), (55.7625433, 37.5951735), (55.7625445, 37.5951562), (55.7625438, 37.5951395), (55.7625433, 37.5951364), (55.7625408, 37.5951201), (55.7620388, 37.5937657), (55.7614862, 37.5922746), (55.7614697, 37.5922382), (55.7614535, 37.5922182), (55.7614343, 37.5922155), (55.7614179, 37.5922232), (55.7612463, 37.5925454), (55.7610389, 37.5928695), (55.7608831, 37.5930922), (55.760745, 37.593282), (55.7606883, 37.5933567), (55.7606721, 37.5934171), (55.7605785, 37.5935049), (55.7599205, 37.5939985), (55.7598911, 37.5939864), (55.7598375, 37.5940254), (55.7597817, 37.5940669), (55.7597617, 37.5941218), (55.759502, 37.5943205), (55.7593818, 37.5944115), (55.7593225, 37.5944746), (55.7592428, 37.594592), (55.7592054, 37.5946101), (55.7591622, 37.594683), (55.7590895, 37.5948164), (55.758989, 37.5950273), (55.7587996, 37.5955039), (55.7586329, 37.5959061), (55.7586091, 37.595944), (55.7585898, 37.5959638), (55.7585657, 37.5959755), (55.7585361, 37.5959788), (55.7585119, 37.5959745), (55.758093, 37.5957604), (55.7580749, 37.5957597), (55.7580543, 37.5957652), (55.7580376, 37.5957827), (55.7580332, 37.5957915), (55.7580272, 37.5958039), (55.7580196, 37.5958391), (55.7579367, 37.5966157), (55.7578657, 37.5972476), (55.7578139, 37.5977082), (55.7578103, 37.5977575), (55.7578145, 37.5978027), (55.7578264, 37.5978407), (55.7578475, 37.5978714), (55.7578544, 37.5978761), (55.758002, 37.5979949), (55.7581789, 37.59815), (55.7586235, 37.5985209), (55.7586417, 37.5985235), (55.7586555, 37.5985086), (55.7586595, 37.5985011), (55.7587401, 37.5983365)]",86071.1129184473,2693
relation/3571186,55.765749132,37.634167472,"[(55.7657417, 37.6325183), (55.7655811, 37.6324867), (55.7655611, 37.6324842), (55.7655455, 37.6324897), (55.7655357, 37.6325057), (55.7655239, 37.6325868), (55.7655235, 37.6326041), (55.7654859, 37.6342474), (55.7654823, 37.6342927), (55.7654694, 37.6343741), (55.7654496, 37.634429), (55.7654237, 37.6344785), (55.7651458, 37.6348846), (55.7651396, 37.6349033), (55.7651306, 37.6349402), (55.7651284, 37.6349733), (55.7651295, 37.6350039), (55.7651358, 37.6350302), (55.7651481, 37.635053), (55.7651619, 37.6350699), (55.7651843, 37.6350874), (55.7656823, 37.6353296), (55.7658094, 37.6353961), (55.7658293, 37.6354058), (55.7658461, 37.6354129), (55.7658658, 37.6354157), (55.765882, 37.6354131), (55.765896, 37.6354066), (55.7659107, 37.6353938), (55.7659216, 37.635377), (55.7659331, 37.6353544), (55.7659445, 37.6353245), (55.7659539, 37.6352894), (55.7660201, 37.6349653), (55.766035, 37.6348859), (55.7660474, 37.6348025), (55.7660843, 37.6345231), (55.7661013, 37.6344011), (55.7661888, 37.6337495), (55.7661999, 37.6336686), (55.7662054, 37.6335911), (55.7662085, 37.6335089), (55.7662246, 37.6329839), (55.7662353, 37.6326969), (55.766231, 37.6326575), (55.7662213, 37.6326296), (55.7662152, 37.6326202), (55.766206, 37.6326089), (55.7661887, 37.6326004), (55.7657417, 37.6325183)]",13753.31283788965,20
relation/3571187,55.76045831948052,37.648113176623376,"[(55.7597773, 37.6480941), (55.7598687, 37.6483517), (55.7598806, 37.6483806), (55.7598961, 37.6484184), (55.7599226, 37.6484876), (55.7599368, 37.6485213), (55.7599515, 37.6485545), (55.7601668, 37.6490108), (55.7601835, 37.6490452), (55.7601984, 37.6490758), (55.7602768, 37.6492436), (55.7603124, 37.6493093), (55.7603397, 37.6493597), (55.7603682, 37.6494122), (55.7604769, 37.6495888), (55.7604897, 37.6496096), (55.7605083, 37.6496398), (55.7605727, 37.6497448), (55.7605917, 37.6497757), (55.7606074, 37.6498012), (55.7608589, 37.6501854), (55.761016, 37.6504091), (55.7610368, 37.6504391), (55.7610445, 37.6504505), (55.7610494, 37.650457), (55.7610573, 37.6504607), (55.7610657, 37.650459), (55.7610728, 37.6504541), (55.7610799, 37.650447), (55.7610836, 37.6504413), (55.7611036, 37.6504153), (55.7614336, 37.6499476), (55.7619493, 37.649211), (55.7619461, 37.6491734), (55.7618737, 37.6490101), (55.7618307, 37.6488695), (55.761705, 37.648135), (55.7616894, 37.6480698), (55.7616696, 37.6480067), (55.7613221, 37.6471716), (55.7610469, 37.6464913), (55.7608763, 37.6460342), (55.760873, 37.6460265), (55.7608578, 37.6459908), (55.7608045, 37.6460333), (55.7607532, 37.6460642), (55.7607034, 37.6460764), (55.7606438, 37.6460822), (55.7603688, 37.646076), (55.7603589, 37.6460816), (55.76035, 37.6460928), (55.7603461, 37.646107), (55.7603451, 37.6461199), (55.7603469, 37.6463056), (55.7603378, 37.6463793), (55.7603203, 37.6464681), (55.7602788, 37.6465681), (55.7602166, 37.6466377), (55.7601708, 37.646675), (55.760144, 37.6466968), (55.7596237, 37.647041), (55.7595967, 37.6470575), (55.7595877, 37.6470658), (55.7595819, 37.647077), (55.7595792, 37.6470894), (55.7595778, 37.6471026), (55.7595792, 37.6471211), (55.7595821, 37.6471392), (55.7596378, 37.6474479), (55.759643, 37.6474763), (55.7596513, 37.6475177), (55.7596676, 37.6475981), (55.7596732, 37.6476238), (55.7596809, 37.6476593), (55.7597345, 37.6479298), (55.7597596, 37.6480293), (55.7597773, 37.6480941)]",41301.42263136094,1971
relation/3571188,55.76870799534884,37.61488923953488,"[(55.7688398, 37.6174493), (55.7688476, 37.61745), (55.7688576, 37.6174443), (55.7688602, 37.6174403), (55.7688661, 37.6174312), (55.7688697, 37.6174177), (55.7689656, 37.6161149), (55.7689695, 37.6159796), (55.7689714, 37.6151244), (55.768974, 37.6139578), (55.7689867, 37.6138865), (55.7692767, 37.6137366), (55.7692812, 37.6137324), (55.7692858, 37.6137281), (55.7692918, 37.613716), (55.7692956, 37.6136952), (55.7692927, 37.613672), (55.769115, 37.6129397), (55.7691086, 37.61292), (55.7691016, 37.6129027), (55.7690862, 37.6128825), (55.7690658, 37.6128705), (55.7690406, 37.6128733), (55.7687229, 37.6131239), (55.7686895, 37.6131549), (55.7683912, 37.6134251), (55.7683671, 37.6134519), (55.7683507, 37.6134818), (55.7683409, 37.6135152), (55.7683398, 37.6135647), (55.7683328, 37.6140922), (55.7683275, 37.6142153), (55.7683067, 37.6145955), (55.7682801, 37.6149535), (55.7682514, 37.6153086), (55.7682149, 37.6156419), (55.7681598, 37.6160764), (55.7680449, 37.6169067), (55.7680459, 37.6169514), (55.7680543, 37.6169785), (55.7680614, 37.6169875), (55.7680724, 37.616998), (55.7688398, 37.6174493)]",22119.465031851665,1412
relation/3571189,55.76938138709677,37.63756837741935,"[(55.7685533, 37.6384152), (55.7686862, 37.6386203), (55.7693185, 37.6398249), (55.769356, 37.6398036), (55.7694802, 37.6393515), (55.769102, 37.6387671), (55.7691483, 37.6386077), (55.7690597, 37.638463), (55.7693715, 37.6378635), (55.7695912, 37.6379987), (55.7697187, 37.6380362), (55.7698375, 37.6381495), (55.7700792, 37.6373229), (55.7702069, 37.6367197), (55.7702088, 37.6366932), (55.7702061, 37.6366677), (55.7702005, 37.6366476), (55.7701914, 37.6366362), (55.7701815, 37.6366326), (55.7701658, 37.6366268), (55.7701472, 37.6366445), (55.7692439, 37.6362687), (55.7688013, 37.6361099), (55.7687771, 37.6361472), (55.7686922, 37.636671), (55.7687149, 37.6367103), (55.7686622, 37.6370318), (55.768835, 37.6371364), (55.7689466, 37.6376635), (55.768786, 37.6379733), (55.7685533, 37.6384152)]",19536.24656052515,1446
relation/3571190,55.75625606029411,37.6454294382353,"[(55.7559515, 37.6479527), (55.7560198, 37.6478989), (55.7560447, 37.64788), (55.7567038, 37.6473676), (55.7568221, 37.6472677), (55.7568474, 37.647246), (55.7568871, 37.647209), (55.7577457, 37.6463199), (55.757755, 37.6463084), (55.7577591, 37.6463007), (55.7577623, 37.6462971), (55.7577667, 37.6462841), (55.7577706, 37.6462645), (55.757771, 37.6462465), (55.7577683, 37.6462274), (55.7577652, 37.6462159), (55.7577601, 37.6462037), (55.7576939, 37.646068), (55.7570509, 37.6449906), (55.7570367, 37.6449636), (55.7570198, 37.6449258), (55.7569981, 37.6448676), (55.7569768, 37.644778), (55.7568182, 37.6437922), (55.7568084, 37.6437549), (55.7567959, 37.6437293), (55.75678, 37.6437133), (55.7567626, 37.6437084), (55.7567132, 37.6437213), (55.7567006, 37.6437065), (55.7566085, 37.643732), (55.7565872, 37.6437589), (55.7562425, 37.6438634), (55.7558192, 37.6440177), (55.7558007, 37.644019), (55.7557867, 37.6440082), (55.755775, 37.6439875), (55.7557682, 37.6439696), (55.7555123, 37.6429441), (55.7555018, 37.6429151), (55.7554909, 37.642897), (55.7554874, 37.6428942), (55.7554739, 37.6428836), (55.7554595, 37.6428811), (55.7552261, 37.6428894), (55.75522, 37.6428896), (55.7552109, 37.6428933), (55.755202, 37.642901), (55.7551943, 37.6429154), (55.755192, 37.6429281), (55.7551907, 37.6429479), (55.7551908, 37.6429642), (55.7551943, 37.6449336), (55.7552104, 37.6478466), (55.7552155, 37.6478953), (55.7552251, 37.647935), (55.755241, 37.6479662), (55.7552636, 37.6479869), (55.7555812, 37.648102), (55.7556314, 37.6481099), (55.7556906, 37.6481068), (55.7557339, 37.6480981), (55.7558226, 37.6480451), (55.755891, 37.6479938), (55.7559011, 37.647987), (55.7559213, 37.6479733), (55.7559415, 37.6479596), (55.7559515, 37.6479527)]",57414.09533675712,1808
